ordinal{string},comment{string},originator{string},norad_cat_id{string},object_name{string},object_type{string},classification_type{string},intldes{string},epoch{timestamp},epoch_microseconds{integer},mean_motion{decimal},eccentricity{decimal},inclination{decimal},ra_of_asc_node{decimal},arg_of_pericenter{decimal},mean_anomaly{decimal},ephemeris_type{string},element_set_no{string},rev_at_epoch{integer},bstar{decimal},mean_motion_dot{decimal},mean_motion_ddot{string},file{string},tle_line0{string},tle_line1{string},tle_line2{string},object_id{string},object_number{string},semimajor_axis{decimal},period{decimal},apogee{decimal},perigee{decimal}
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,41557,NUSAT 1,PAYLOAD,U,16033B,2019-02-22T12:51:35Z,439840,15.2689106199999998,0.00136640000000000004,97.4221000000000004,141.727800000000002,355.204000000000008,4.90660000000000007,0,999,15236,4.8526999999999998e-05,1.20999999999999993e-05,0,2414519,0 NUSAT 1,1 41557U 16033B   19053.53582685  .00001210  00000-0  48527-4 0  9999,2 41557  97.4221 141.7278 0013664 355.2040   4.9066 15.26891062152360,2016-033B,41557,6863.2489999999998,94.3089999999999975,494.492000000000019,475.73599999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,25682,LANDSAT 7,PAYLOAD,U,99020A,2019-02-22T12:51:39Z,531744,14.5714445500000007,0.000102899999999999994,98.140900000000002,123.641499999999994,93.6551000000000045,266.477300000000014,0,999,5620,-3.90489999999999966e-06,-6.19999999999999993e-07,0,2414515,0 LANDSAT 7,1 25682U 99020A   19053.53587421 -.00000062  00000-0 -39049-5 0  9996,2 25682  98.1409 123.6415 0001029  93.6551 266.4773 14.57144455 56207,1999-020A,25682,7080.54600000000028,98.8229999999999933,703.13900000000001,701.682000000000016
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,31789,GENESIS 2,PAYLOAD,U,07028A,2019-02-22T12:52:04Z,923840,15.1681820599999995,0.00414889999999999964,64.5033999999999992,114.613699999999994,304.261300000000006,55.4583000000000013,0,999,64221,2.88909999999999983e-05,3.70000000000000015e-06,0,2414513,0 GENESIS 2,1 31789U 07028A   19053.53616810  .00000370  00000-0  28891-4 0  9995,2 31789  64.5034 114.6137 0041489 304.2613  55.4583 15.16818206642213,2007-028A,31789,6893.60099999999966,94.9350000000000023,544.067000000000007,486.865000000000009
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,38044,GLOBALSTAR M090,PAYLOAD,U,11080E,2019-02-22T12:52:25Z,691808,12.6226458600000004,9.10000000000000029e-05,51.9872000000000014,183.570999999999998,110.3673,327.378800000000012,0,999,33235,-4.9919000000000001e-05,-1.12999999999999998e-06,0,2414431,0 GLOBALSTAR M090,1 38044U 11080E   19053.53640847 -.00000113  00000-0 -49919-4 0  9997,2 38044  51.9872 183.5710 0000910 110.3673 327.3788 12.62264586332355,2011-080E,38044,7791.74799999999959,114.079999999999998,1414.32199999999989,1412.904
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,23754,ECHOSTAR 1,PAYLOAD,U,95073A,2019-02-22T12:52:41Z,421792,0.989295279999999999,0.000489700000000000031,2.14369999999999994,86.8589000000000055,256.163900000000012,93.2241999999999962,0,999,8459,0,-3.59999999999999994e-07,0,2414448,0 ECHOSTAR 1,1 23754U 95073A   19053.53659053 -.00000036  00000-0  00000+0 0  9998,2 23754   2.1437  86.8589 0004897 256.1639  93.2242  0.98929528 84594,1995-073A,23754,42545.262999999999,1455.5809999999999,36187.9619999999995,36146.2929999999978
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,35362,MEASAT 3A,PAYLOAD,U,09032A,2019-02-22T12:52:48Z,960192,1.00271223999999992,0.000185699999999999987,0.0468999999999999972,227.949999999999989,84.1628000000000043,124.715100000000007,0,999,3544,0,-2.64000000000000013e-06,0,2414435,0 MEASAT 3A,1 35362U 09032A   19053.53667778 -.00000264  00000-0  00000+0 0  9992,2 35362   0.0469 227.9500 0001857  84.1628 124.7151  1.00271224 35441,2009-032A,35362,42164.8890000000029,1436.10400000000004,35794.5840000000026,35778.9239999999991
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,29648,MEASAT 3,PAYLOAD,U,06056A,2019-02-22T12:52:48Z,960192,1.00273327000000001,7.93000000000000031e-05,0.0228000000000000008,162.115399999999994,216.865900000000011,57.8290999999999968,0,999,4476,0,-2.64000000000000013e-06,0,2414494,0 MEASAT 3,1 29648U 06056A   19053.53667778 -.00000264  00000-0  00000+0 0  9995,2 29648   0.0228 162.1154 0000793 216.8659  57.8291  1.00273327 44767,2006-056A,29648,42164.2989999999991,1436.07400000000007,35789.5080000000016,35782.8210000000036
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,32266,GLOBALSTAR M068,PAYLOAD,U,07048D,2019-02-22T12:52:51Z,449376,12.6270180700000001,0.000141399999999999995,51.9883000000000024,132.709800000000001,87.470799999999997,15.6379999999999999,0,999,52643,0.000170979999999999993,-7.29999999999999999e-07,0,2414494,0 GLOBALSTAR M068,1 32266U 07048D   19053.53670659 -.00000073  00000-0  17098-3 0  9996,2 32266  51.9883 132.7098 0001414  87.4708  15.6380 12.62701807526436,2007-048D,32266,7789.94899999999961,114.040999999999997,1412.91499999999996,1410.71199999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42815,GSAT 17,PAYLOAD,U,17040B,2019-02-22T12:53:19Z,107744,1.00270615000000007,0.000565100000000000021,0.0558000000000000024,276.883199999999988,8.35210000000000008,153.68549999999999,0,999,608,0,-2.79999999999999987e-06,0,2414518,0 GSAT 17,1 42815U 17040B   19053.53702671 -.00000280  00000-0  00000+0 0  9991,2 42815   0.0558 276.8832 0005651   8.3521 153.6855  1.00270615  6081,2017-040B,42815,42165.0590000000011,1436.11300000000006,35810.7520000000004,35763.0970000000016
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,23455,NOAA 14,PAYLOAD,U,94089A,2019-02-22T12:53:53Z,567520,14.1412670499999997,0.000926500000000000023,98.6127999999999929,119.085499999999996,190.935900000000004,169.16149999999999,0,999,24580,1.65929999999999985e-05,-1.10000000000000006e-07,0,2414532,0 NOAA 14,1 23455U 94089A   19053.53742555 -.00000011  00000-0  16593-4 0  9994,2 23455  98.6128 119.0855 0009265 190.9359 169.1615 14.14126705245801,1994-089A,23455,7223.42100000000028,101.828999999999994,851.979000000000042,838.594000000000051
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,1520,CALSPHERE 4(A),PAYLOAD,U,65065H,2019-02-22T12:55:08Z,855616,13.3578096199999994,0.00719299999999999974,90.058099999999996,126.980199999999996,79.2288000000000068,26.6719000000000008,0,999,60640,7.16670000000000035e-05,4.7e-07,0,2414456,0 CALSPHERE 4(A),1  1520U 65065H   19053.53829694  .00000047  00000-0  71667-4 0  9996,2  1520  90.0581 126.9802 0071930  79.2288  26.6719 13.35780962606408,1965-065H,1520,7503.17299999999977,107.802000000000007,1179.00900000000001,1071.06799999999998
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42911,TANYUSHA 1,PAYLOAD,U,98067NA,2019-02-22T12:55:13Z,757088,15.7834498700000001,0.000393999999999999982,51.6291000000000011,165.297300000000007,66.2536999999999949,24.8482999999999983,0,999,8672,0.00024193000000000001,0.000421829999999999991,0,2414488,0 TANYUSHA 1,1 42911U 98067NA  19053.53835367  .00042183  00000-0  24193-3 0  9995,2 42911  51.6291 165.2973 0003940  66.2537  24.8483 15.78344987 86729,1998-067NA,42911,6713.26599999999962,91.2339999999999947,337.77600000000001,332.48599999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,38771,METOP-B,PAYLOAD,U,12049A,2019-02-22T12:55:20Z,148096,14.2148161200000001,2.86999999999999997e-05,98.7199999999999989,114.400099999999995,33.4855000000000018,102.153800000000004,0,999,33369,1.64589999999999995e-05,-8.00000000000000017e-08,0,2414423,0 METOP-B,1 38771U 12049A   19053.53842764 -.00000008  00000-0  16459-4 0  9997,2 38771  98.7200 114.4001 0000287  33.4855 102.1538 14.21481612333694,2012-049A,38771,7198.48300000000017,101.302000000000007,820.55499999999995,820.140999999999963
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,10288,COSMOS 942,PAYLOAD,U,77079D,2019-02-22T12:55:21Z,758592,12.4221827900000008,0.00444769999999999974,74.0237999999999943,203.160799999999995,147.765299999999996,276.339099999999974,0,999,88201,-0.000122289999999999996,-3.20000000000000007e-07,0,2414423,0 COSMOS 942,1 10288U 77079D   19053.53844628 -.00000032  00000-0 -12229-3 0  9993,2 10288  74.0238 203.1608 0044477 147.7653 276.3391 12.42218279882012,1977-079D,10288,7875.35000000000036,115.921000000000006,1532.24199999999996,1462.1880000000001
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,18122,COSMOS 1860,PAYLOAD,U,87052A,2019-02-22T12:55:26Z,124384,13.8481403600000004,0.00510039999999999973,65.0100000000000051,115.4298,345.226400000000012,14.7302999999999997,0,999,60303,2.0945999999999999e-05,-6.50000000000000024e-07,0,2414416,0 COSMOS 1860,1 18122U 87052A   19053.53849681 -.00000065  00000-0  20946-4 0  9995,2 18122  65.0100 115.4298 0051004 345.2264  14.7303 13.84814036603032,1987-052A,18122,7324.99799999999959,103.984999999999999,984.222999999999956,909.503000000000043
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43906,FLOCK 3K 9,PAYLOAD,U,18111AG,2019-02-22T12:55:39Z,349632,15.2397095,0.00237259999999999988,97.2980000000000018,321.904499999999985,44.8042999999999978,315.510499999999979,0,999,875,6.89019999999999986e-05,1.60900000000000001e-05,0,2414522,0 FLOCK 3K 9,1 43906U 18111AG  19053.53864988  .00001609  00000-0  68902-4 0  9998,2 43906  97.2980 321.9045 0023726  44.8043 315.5105 15.23970950  8757,2018-111AG,43906,6872.01400000000012,94.4890000000000043,510.182999999999993,477.574000000000012
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43823,GEO-KOMPSAT-2A,PAYLOAD,U,18100A,2019-02-22T12:55:42Z,808224,1.00272256999999998,0.000175100000000000001,0.00710000000000000041,171.096300000000014,231.42949999999999,71.783600000000007,0,999,87,0,-3.66000000000000011e-06,0,2414444,0 GEO-KOMPSAT-2A,1 43823U 18100A   19053.53868991 -.00000366  00000-0  00000+0 0  9992,2 43823   0.0071 171.0963 0001751 231.4295  71.7836  1.00272257   870,2018-100A,43823,42164.599000000002,1436.08999999999992,35793.8470000000016,35779.0809999999983
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,38332,VINASAT 2,PAYLOAD,U,12023B,2019-02-22T12:55:42Z,808224,1.00269571000000002,0.000255399999999999974,0.0184999999999999991,255.0428,105.813800000000001,117.060500000000005,0,999,2482,0,-3.50999999999999985e-06,0,2414481,0 VINASAT 2,1 38332U 12023B   19053.53868991 -.00000351  00000-0  00000+0 0  9993,2 38332   0.0185 255.0428 0002554 105.8138 117.0605  1.00269571 24820,2012-023B,38332,42165.351999999999,1436.12799999999993,35797.9859999999971,35776.4479999999967
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,32767,VINASAT 1,PAYLOAD,U,08018A,2019-02-22T12:55:42Z,808224,1.0026926599999999,0.000191299999999999988,0.0165000000000000008,263.697000000000003,118.510999999999996,95.8092000000000041,0,999,3981,0,-3.50999999999999985e-06,0,2414485,0 VINASAT 1,1 32767U 08018A   19053.53868991 -.00000351  00000-0  00000+0 0  9998,2 32767   0.0165 263.6970 0001913 118.5110  95.8092  1.00269266 39819,2008-018A,32767,42165.4380000000019,1436.13200000000006,35795.3689999999988,35779.2359999999971
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,41034,LAOSAT 1,PAYLOAD,U,15067A,2019-02-22T12:55:42Z,808224,1.00269575999999994,0.0002297,0.0592999999999999985,301.932900000000018,357.827099999999973,174.784199999999998,0,999,1205,0,-3.66000000000000011e-06,0,2414488,0 LAOSAT 1,1 41034U 15067A   19053.53868991 -.00000366  00000-0  00000+0 0  9993,2 41034   0.0593 301.9329 0002297 357.8271 174.7842  1.00269576 12058,2015-067A,41034,42165.3510000000024,1436.12799999999993,35796.900999999998,35777.5299999999988
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,27714,INSAT 3A,PAYLOAD,U,03013A,2019-02-22T12:55:42Z,808224,0.998093050000000037,0.00173829999999999991,2.48269999999999991,84.6106000000000051,248.427400000000006,145.561800000000005,0,999,5812,0,-3.67999999999999992e-06,0,2414544,0 INSAT 3A,1 27714U 03013A   19053.53868991 -.00000368  00000-0  00000+0 0  9992,2 27714   2.4827  84.6106 0017383 248.4274 145.5618  0.99809305 58123,2003-013A,27714,42294.8819999999978,1442.75099999999998,35990.2679999999964,35843.2260000000024
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,40906,XW-2C,PAYLOAD,U,15049H,2019-02-22T12:55:58Z,268640,15.1551673900000008,0.00133019999999999992,97.4647999999999968,57.5653999999999968,239.144800000000004,238.381599999999992,0,999,18940,4.27699999999999988e-05,7.44999999999999982e-06,0,2414445,0 XW-2C,1 40906U 15049H   19053.53886885  .00000745  00000-0  42770-4 0  9997,2 40906  97.4648  57.5654 0013302 239.1448 238.3816 15.15516739189407,2015-049H,40906,6897.54699999999957,95.0169999999999959,528.586999999999989,510.237000000000023
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,22824,STELLA,PAYLOAD,U,93061B,2019-02-22T12:56:26Z,892096,14.2737604600000001,0.000735399999999999986,98.9091999999999985,28.7361000000000004,64.1830000000000069,38.9853000000000023,0,999,32379,-1.50709999999999994e-06,-4.99999999999999977e-07,0,2414459,0 STELLA,1 22824U 93061B   19053.53920014 -.00000050  00000-0 -15071-5 0  9995,2 22824  98.9092  28.7361 0007354  64.1830  38.9853 14.27376046323795,1993-061B,22824,7178.65200000000004,100.884,805.796000000000049,795.236999999999966
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43905,FLOCK 3K 10,PAYLOAD,U,18111AF,2019-02-22T12:56:32Z,78688,15.2402418199999996,0.0023844999999999999,97.2981999999999942,321.904699999999991,44.8648000000000025,315.451199999999972,0,999,875,7.87370000000000019e-05,1.85199999999999989e-05,0,2414514,0 FLOCK 3K 10,1 43905U 18111AF  19053.53926017  .00001852  00000-0  78737-4 0  9996,2 43905  97.2982 321.9047 0023845  44.8648 315.4512 15.24024182  8752,2018-111AF,43905,6871.85400000000027,94.4860000000000042,510.105000000000018,477.333000000000027
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43800,ICEYE-X2,PAYLOAD,U,18099AU,2019-02-22T12:56:34Z,628352,14.9497587799999998,0.00139029999999999991,97.7565000000000026,126.857200000000006,358.004099999999994,2.11220000000000008,0,999,1206,4.68919999999999976e-05,4.54999999999999964e-06,0,2414445,0 ICEYE-X2,1 43800U 18099AU  19053.53928968  .00000455  00000-0  46892-4 0  9997,2 43800  97.7565 126.8572 0013903 358.0041   2.1122 14.94975878 12063,2018-099AU,43800,6960.58399999999983,96.3220000000000027,592.125999999999976,572.772000000000048
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43904,FLOCK 3K 11,PAYLOAD,U,18111AE,2019-02-22T12:57:29Z,152800,15.2401641699999999,0.00239740000000000005,97.2980000000000018,321.903700000000015,44.8851000000000013,315.432000000000016,0,999,875,0.000158860000000000007,3.80900000000000029e-05,0,2414438,0 FLOCK 3K 11,1 43904U 18111AE  19053.53992075  .00003809  00000-0  15886-3 0  9991,2 43904  97.2980 321.9037 0023974  44.8851 315.4320 15.24016417  8756,2018-111AE,43904,6871.87700000000041,94.4869999999999948,510.216999999999985,477.266999999999996
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,28890,BEIJING 1 (TSINGHUA),PAYLOAD,U,05043A,2019-02-22T12:58:08Z,836320,14.6124781000000006,0.00156480000000000009,97.9588999999999999,193.317700000000002,19.5106999999999999,340.670099999999991,0,999,71028,-4.0447999999999998e-06,-6.50000000000000024e-07,0,2414486,0 BEIJING 1 (TSINGHUA),1 28890U 05043A   19053.54038005 -.00000065  00000-0 -40448-5 0  9990,2 28890  97.9589 193.3177 0015648  19.5107 340.6701 14.61247810710287,2005-043A,28890,7067.28399999999965,98.5450000000000017,700.20799999999997,678.090000000000032
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42701,SOMP 2,PAYLOAD,U,98067LJ,2019-02-22T12:58:09Z,631200,15.9935362600000008,0.000501999999999999951,51.6300999999999988,138.980700000000013,13.4452999999999996,346.668999999999983,0,999,10157,0.00042642,0.00213473000000000005,3.0013e-05,2414449,0 SOMP 2,1 42701U 98067LJ  19053.54038925  .00213473  30013-4  42642-3 0  9990,2 42701  51.6301 138.9807 0005020  13.4453 346.6690 15.99353626101572,1998-067LJ,42701,6654.34699999999975,90.0360000000000014,279.552999999999997,272.872000000000014
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,28060,SERVIS 1,PAYLOAD,U,03050A,2019-02-22T12:58:31Z,244160,13.7176159099999992,0.00214770000000000022,99.3811000000000035,58.9861999999999966,188.049900000000008,280.051100000000019,0,999,76669,1.50410000000000005e-05,-2.99999999999999986e-07,0,2414462,0 SERVIS 1,1 28060U 03050A   19053.54063940 -.00000030  00000-0  15041-4 0  9992,2 28060  99.3811  58.9862 0021477 188.0499 280.0511 13.71761591766699,2003-050A,28060,7371.39000000000033,104.974000000000004,1009.08600000000001,977.423000000000002
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,28908,COSMOS 2416,PAYLOAD,U,05048A,2019-02-22T12:58:32Z,326752,12.5549116299999994,0.000721799999999999981,82.4672000000000054,215.897600000000011,19.3217999999999996,42.5412000000000035,0,999,60364,-4.86590000000000029e-05,2.00000000000000004e-08,0,2414480,0 COSMOS 2416,1 28908U 05048A   19053.54065193  .00000002  00000-0 -48659-4 0  9994,2 28908  82.4672 215.8976 0007218  19.3218  42.5412 12.55491163603642,2005-048A,28908,7819.7470000000003,114.695999999999998,1447.25600000000009,1435.96800000000007
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,7529,NOAA 4,PAYLOAD,U,74089A,2019-02-22T12:59:22Z,339392,12.53125964,0.00085559999999999998,101.737399999999994,22.5041000000000011,271.154800000000023,199.401499999999999,0,999,2511,1.13929999999999992e-05,-4.30000000000000012e-07,0,2414547,0 NOAA 4,1  7529U 74089A   19053.54123078 -.00000043  00000-0  11393-4 0  9998,2  7529 101.7374  22.5041 0008556 271.1548 199.4015 12.53125964 25110,1974-089A,7529,7829.58399999999983,114.912000000000006,1458.14799999999991,1444.75
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,2965,OPS 4947 (TRANSIT 17),PAYLOAD,U,67092A,2019-02-22T12:59:26Z,496960,13.5291753700000008,0.00462140000000000033,89.2676000000000016,213.420500000000004,248.632499999999993,179.920800000000014,0,999,53532,1.07689999999999997e-05,1.79999999999999997e-07,0,2414428,0 OPS 4947 (TRANSIT 17),1  2965U 67092A   19053.54127890  .00000018  00000-0  10769-4 0  9996,2  2965  89.2676 213.4205 0046214 248.6325 179.9208 13.52917537535323,1967-092A,2965,7439.68000000000029,106.436000000000007,1095.92699999999991,1027.16300000000001
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42006,FLOCK 3P 48,PAYLOAD,U,17008BL,2019-02-22T13:00:47Z,775168,15.2504913999999996,0.000727200000000000004,97.4213000000000022,121.787800000000004,199.41810000000001,160.678100000000001,0,999,11204,4.04959999999999999e-05,9.39999999999999979e-06,0,2414498,0 FLOCK 3P 48,1 42006U 17008BL  19053.54221962  .00000940  00000-0  40496-4 0  9997,2 42006  97.4213 121.7878 0007272 199.4181 160.6781 15.25049140112043,2017-008BL,42006,6868.77400000000034,94.4230000000000018,495.634000000000015,485.644000000000005
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,18123,DMSP 5D-2 F8 (USA 26),PAYLOAD,U,87053A,2019-02-22T13:00:58Z,337568,14.1867917600000002,0.00124920000000000001,98.7267999999999972,243.792399999999986,283.573100000000011,76.4052999999999969,0,999,63817,2.08189999999999984e-05,-1.00000000000000002e-08,0,2414532,0 DMSP 5D-2 F8 (USA 26),1 18123U 87053A   19053.54234187 -.00000001  00000-0  20819-4 0  9996,2 18123  98.7268 243.7924 0012492 283.5731  76.4053 14.18679176638175,1987-053A,18123,7207.96000000000004,101.501999999999995,838.828999999999951,820.82000000000005
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,40057,VELOX 1,PAYLOAD,U,14034E,2019-02-22T13:01:00Z,99264,14.7758836000000002,0.00096330000000000005,98.2195999999999998,174.243599999999986,242.944500000000005,117.076999999999998,0,999,25061,3.51720000000000014e-05,1.9700000000000002e-06,0,2414470,0 VELOX 1,1 40057U 14034E   19053.54236226  .00000197  00000-0  35172-4 0  9995,2 40057  98.2196 174.2436 0009633 242.9445 117.0770 14.77588360250617,2014-034E,40057,7015.08299999999963,97.4560000000000031,643.706000000000017,630.191000000000031
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43903,FLOCK 3K 12,PAYLOAD,U,18111AD,2019-02-22T13:01:19Z,515936,15.2394434800000003,0.00240459999999999979,97.2977000000000061,321.898500000000013,45.4010000000000034,314.91840000000002,0,999,875,0.00015903,3.80500000000000033e-05,0,2414439,0 FLOCK 3K 12,1 43903U 18111AD  19053.54258699  .00003805  00000-0  15903-3 0  9994,2 43903  97.2977 321.8985 0024046  45.4010 314.9184 15.23944348  8751,2018-111AD,43903,6872.09400000000005,94.4909999999999997,510.483000000000004,477.434000000000026
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,26536,NOAA 16,PAYLOAD,U,00055A,2019-02-22T13:01:54Z,777504,14.1322325600000003,0.00107430000000000004,98.7878999999999934,127.656400000000005,20.5498000000000012,339.610400000000027,0,999,94982,1.61290000000000009e-05,-1.29999999999999999e-07,0,2414532,0 NOAA 16,1 26536U 00055A   19053.54299511 -.00000013  00000-0  16129-4 0  9994,2 26536  98.7879 127.6564 0010743  20.5498 339.6104 14.13223256949823,2000-055A,26536,7226.4989999999998,101.894000000000005,856.128000000000043,840.600999999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43902,FLOCK 3K 7,PAYLOAD,U,18111AC,2019-02-22T13:02:51Z,339264,15.2390294700000002,0.00242509999999999991,97.2977999999999952,321.897400000000005,44.8440000000000012,315.475099999999998,0,999,875,0.000155809999999999987,3.72199999999999994e-05,0,2414522,0 FLOCK 3K 7,1 43902U 18111AC  19053.54364976  .00003722  00000-0  15581-3 0  9999,2 43902  97.2978 321.8974 0024251  44.8440 315.4751 15.23902947  8752,2018-111AC,43902,6872.21799999999985,94.4939999999999998,510.749000000000024,477.416999999999973
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,9494,COSMOS 861,PAYLOAD,U,76104A,2019-02-22T13:04:24Z,726432,13.8157897599999995,0.00663600000000000041,64.859499999999997,147.574600000000004,257.9572,101.404399999999995,0,999,13706,2.04990000000000014e-05,-6.70000000000000044e-07,0,2414487,0 COSMOS 861,1  9494U 76104A   19053.54473063 -.00000067  00000-0  20499-4 0  9996,2  9494  64.8595 147.5746 0066360 257.9572 101.4044 13.81578976137063,1976-104A,9494,7336.42799999999988,104.227999999999994,1006.97799999999995,909.609000000000037
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,22563,UFO 1 (USA 98),PAYLOAD,U,93015A,2019-02-22T13:05:02Z,33952,0.992495090000000024,0.000682800000000000008,19.6400000000000006,117.629099999999994,196.260400000000004,301.56819999999999,0,999,9831,0,-3.49999999999999984e-07,0,2414539,0 UFO 1 (USA 98),1 22563U 93015A   19053.54516243 -.00000035  00000-0  00000+0 0  9992,2 22563  19.6400 117.6291 0006828 196.2604 301.5682  0.99249509 98312,1993-015A,22563,42453.7699999999968,1450.88799999999992,36104.622000000003,36046.6469999999972
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43440,ZHUHAI-1 OVS-02,PAYLOAD,U,18040B,2019-02-22T13:05:13Z,748928,15.1819112799999996,0.00106670000000000007,97.3757999999999981,134.426500000000004,343.22399999999999,132.168800000000005,0,999,4587,4.24310000000000008e-05,8.01999999999999945e-06,0,2414456,0 ZHUHAI-1 OVS-02,1 43440U 18040B   19053.54529802  .00000802  00000-0  42431-4 0  9999,2 43440  97.3758 134.4265 0010667 343.2240 132.1688 15.18191128 45879,2018-040B,43440,6889.44400000000041,94.8490000000000038,518.658000000000015,503.95999999999998
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43053,LEMUR 2 DUNLOP,PAYLOAD,U,17071S,2019-02-22T13:05:29Z,945472,15.4165185499999993,7.09000000000000022e-05,51.6370000000000005,258.329200000000014,217.815499999999986,142.277999999999992,0,999,6817,0.00010985,4.29799999999999985e-05,0,2414518,0 LEMUR 2 DUNLOP,1 43053U 17071S   19053.54548548  .00004298  00000-0  10985-3 0  9991,2 43053  51.6370 258.3292 0000709 217.8155 142.2780 15.41651855 68172,2017-071S,43053,6819.36999999999989,93.4060000000000059,441.718999999999994,440.75200000000001
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43926,IRIDIUM 169,PAYLOAD,U,19002E,2019-02-22T13:05:53Z,689920,14.3871833500000008,0.000519400000000000048,87.4038000000000039,31.9926999999999992,113.465199999999996,246.709399999999988,0,999,612,5.40499999999999992e-06,3.49999999999999984e-07,0,2414525,0 IRIDIUM 169,1 43926U 19002E   19053.54576030  .00000035  00000-0  54050-5 0  9991,2 43926  87.4038  31.9927 0005194 113.4652 246.7094 14.38718335  6122,2019-002E,43926,7140.87299999999959,100.088999999999999,766.447000000000003,759.028999999999996
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,38867,INTELSAT 23,PAYLOAD,U,12057A,2019-02-22T13:05:55Z,24800,1.00271647999999991,0.000133699999999999997,0.0165000000000000008,140.562900000000013,211.522600000000011,303.531400000000019,0,999,2331,0,-3.06999999999999983e-06,0,2414451,0 INTELSAT 23,1 38867U 12057A   19053.54577575 -.00000307  00000-0  00000+0 0  9990,2 38867   0.0165 140.5629 0001337 211.5226 303.5314  1.00271648 23313,2012-057A,38867,42164.7699999999968,1436.09799999999996,35792.2719999999972,35780.997000000003
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,23233,DMSP 5D-2 F12 (USA 106),PAYLOAD,U,94057A,2019-02-22T13:07:06Z,25728,14.1566038499999998,0.00106200000000000001,99.0435999999999979,80.7289999999999992,325.954099999999983,34.0949999999999989,0,999,26417,5.05579999999999994e-06,-3.59999999999999994e-07,0,2414532,0 DMSP 5D-2 F12 (USA 106),1 23233U 94057A   19053.54659752 -.00000036  00000-0  50558-5 0  9997,2 23233  99.0436  80.7290 0010620 325.9541  34.0950 14.15660385264170,1994-057A,23233,7218.20300000000043,101.718999999999994,847.734000000000037,832.402000000000044
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43901,FLOCK 3K 8,PAYLOAD,U,18111AB,2019-02-22T13:07:23Z,794752,15.2378902099999998,0.00242459999999999985,97.2977000000000061,321.892299999999977,45.3562999999999974,314.964600000000019,0,999,875,0.000162150000000000011,3.86300000000000011e-05,0,2414522,0 FLOCK 3K 8,1 43901U 18111AB  19053.54680318  .00003863  00000-0  16215-3 0  9990,2 43901  97.2977 321.8923 0024246  45.3563 314.9646 15.23789021  8753,2018-111AB,43901,6872.56099999999969,94.5010000000000048,511.088999999999999,477.762
